set,lib,term,p,padj,n_overlap,genes
top300_raw,GO_Biological_Process_2023,Positive Regulation Of Cellular Biosynthetic Process (GO:0031328),0.2651352246937485,0.5833831599885064,4,DDB1;DDAH1;ERBB2;LARP1B
top300_raw,GO_Biological_Process_2023,Positive Regulation Of I-kappaB kinase/NF-kappaB Signaling (GO:0043123),0.268442165003691,0.5863207705146544,4,PPP5C;FADD;JMJD8;TMED4
top300_raw,GO_Biological_Process_2023,Regulation Of I-kappaB kinase/NF-kappaB Signaling (GO:0043122),0.26944162012175044,0.5863207705146544,5,PPP5C;FADD;ZMYND11;JMJD8;TMED4
top300_raw,GO_Biological_Process_2023,Negative Regulation Of Double-Strand Break Repair Via Homologous Recombination (GO:2000042),0.2720666130435107,0.5863207705146544,1,MAGEF1
top300_raw,GO_Biological_Process_2023,Negative Regulation Of Osteoclast Differentiation (GO:0045671),0.2720666130435107,0.5863207705146544,1,TCTA
top300_raw,GO_Biological_Process_2023,Anaphase-Promoting Complex-Dependent Catabolic Process (GO:0031145),0.2720666130435107,0.5863207705146544,1,ANAPC2
top300_raw,GO_Biological_Process_2023,Regulation Of Transferase Activity (GO:0051338),0.2720666130435107,0.5863207705146544,1,JMJD8
top300_raw,GO_Biological_Process_2023,Chaperone-Mediated Protein Complex Assembly (GO:0051131),0.2720666130435107,0.5863207705146544,1,PFDN6
top300_raw,GO_Biological_Process_2023,Positive Regulation Of Blood Coagulation (GO:0030194),0.2720666130435107,0.5863207705146544,1,DMTN
top300_raw,GO_Biological_Process_2023,Sodium Ion Import Across Plasma Membrane (GO:0098719),0.2720666130435107,0.5863207705146544,1,SLC12A2
top300_raw,GO_Biological_Process_2023,Positive Regulation Of Signal Transduction By P53 Class Mediator (GO:1901798),0.2720666130435107,0.5863207705146544,1,GET1
top300_raw,GO_Biological_Process_2023,Positive Regulation Of Vacuole Organization (GO:0044090),0.2720666130435107,0.5863207705146544,1,SNX4
top300_raw,GO_Biological_Process_2023,"Maturation Of 5.8S rRNA From Tricistronic rRNA Transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) (GO:0000466)",0.2720666130435107,0.5863207705146544,1,UTP20
top300_raw,GO_Biological_Process_2023,Mitochondrial Calcium Ion Homeostasis (GO:0051560),0.2720666130435107,0.5863207705146544,1,PDZD8
top300_raw,GO_Biological_Process_2023,Positive Regulation Of Macromolecule Biosynthetic Process (GO:0010557),0.2769181407044346,0.5884610921409,3,ERBB2;RFXANK;LARP1B
top300_raw,GO_Biological_Process_2023,Phospholipid Metabolic Process (GO:0006644),0.2772169506771702,0.5884610921409,2,ACP6;PLPP2
top300_raw,GO_Biological_Process_2023,Establishment Of Protein Localization To Membrane (GO:0090150),0.2772169506771702,0.5884610921409,2,SEC63;RAB11B
top300_raw,GO_Biological_Process_2023,Organonitrogen Compound Biosynthetic Process (GO:1901566),0.28099116233175225,0.5884610921409,3,ALAS1;SPTLC2;PLPP2
top300_raw,GO_Biological_Process_2023,Regulation Of Actin Filament-Based Process (GO:0032970),0.28278200858122254,0.5884610921409,2,DMTN;SLC4A2
top300_raw,GO_Biological_Process_2023,Regulation Of Cellular Biosynthetic Process (GO:0031326),0.28278200858122254,0.5884610921409,2,TOM1L1;TM9SF2
top300_raw,GO_Biological_Process_2023,NAD Metabolic Process (GO:0019674),0.2829970744143095,0.5884610921409,1,NUDT12
top300_raw,GO_Biological_Process_2023,Negative Regulation Of Myeloid Cell Differentiation (GO:0045638),0.2829970744143095,0.5884610921409,1,PEX2
top300_raw,GO_Biological_Process_2023,Regulation Of Histone Acetylation (GO:0035065),0.2829970744143095,0.5884610921409,1,GLYR1
top300_raw,GO_Biological_Process_2023,Acetylcholine Receptor Signaling Pathway (GO:0095500),0.2829970744143095,0.5884610921409,1,GNA11
top300_raw,GO_Biological_Process_2023,Acylglycerol Biosynthetic Process (GO:0046463),0.2829970744143095,0.5884610921409,1,ANG
top300_raw,GO_Biological_Process_2023,Oxoacid Metabolic Process (GO:0043436),0.2829970744143095,0.5884610921409,1,MTARC2
top300_raw,GO_Biological_Process_2023,Regulation Of Release Of Sequestered Calcium Ion Into Cytosol By Sarcoplasmic Reticulum (GO:0010880),0.2829970744143095,0.5884610921409,1,CALM2
top300_raw,GO_Biological_Process_2023,Placenta Development (GO:0001890),0.2829970744143095,0.5884610921409,1,ANG
top300_raw,GO_Biological_Process_2023,Cellular Response To Topologically Incorrect Protein (GO:0035967),0.2829970744143095,0.5884610921409,1,TMBIM6
top300_raw,GO_Biological_Process_2023,Ribosomal Large Subunit Assembly (GO:0000027),0.2829970744143095,0.5884610921409,1,DHX30
top300_raw,GO_Biological_Process_2023,tRNA Aminoacylation (GO:0043039),0.2829970744143095,0.5884610921409,1,IARS2
top300_raw,GO_Biological_Process_2023,Positive Regulation Of Phosphatase Activity (GO:0010922),0.2829970744143095,0.5884610921409,1,CALM2
top300_raw,GO_Biological_Process_2023,Vesicle Transport Along Microtubule (GO:0047496),0.2829970744143095,0.5884610921409,1,KIF3B
top300_raw,GO_Biological_Process_2023,Membrane Protein Ectodomain Proteolysis (GO:0006509),0.2829970744143095,0.5884610921409,1,DAG1
top300_raw,GO_Biological_Process_2023,Protein Neddylation (GO:0045116),0.2829970744143095,0.5884610921409,1,GPS1
top300_raw,GO_Biological_Process_2023,Negative Regulation Of G Protein-Coupled Receptor Signaling Pathway (GO:0045744),0.2829970744143095,0.5884610921409,1,RPGRIP1L
top300_raw,GO_Biological_Process_2023,Regulation Of Catabolic Process (GO:0009894),0.2829970744143095,0.5884610921409,1,TMEM9
top300_raw,GO_Biological_Process_2023,Regulation Of DNA Metabolic Process (GO:0051052),0.28506964207560265,0.5918671532118457,3,TOM1L1;BABAM2;TAF6
top300_raw,GO_Biological_Process_2023,Regulation Of Cilium Assembly (GO:1902017),0.28834330297439953,0.5959386625965586,2,DYNC2LI1;CDKL1
top300_raw,GO_Biological_Process_2023,Kidney Development (GO:0001822),0.28834330297439953,0.5959386625965586,2,TRAF3IP1;IFT27
top300_raw,GO_Biological_Process_2023,Lipid Biosynthetic Process (GO:0008610),0.28834330297439953,0.5959386625965586,2,ACLY;MCAT
top300_raw,GO_Biological_Process_2023,Regulation Of Cholesterol Metabolic Process (GO:0090181),0.2937639454320363,0.5980665077405583,1,ERLIN2
top300_raw,GO_Biological_Process_2023,U2-type Prespliceosome Assembly (GO:1903241),0.2937639454320363,0.5980665077405583,1,SF3B2
top300_raw,GO_Biological_Process_2023,Rescue Of Stalled Ribosome (GO:0072344),0.2937639454320363,0.5980665077405583,1,PTRH1
top300_raw,GO_Biological_Process_2023,Positive Regulation Of Oxidoreductase Activity (GO:0051353),0.2937639454320363,0.5980665077405583,1,POR
top300_raw,GO_Biological_Process_2023,Heparan Sulfate Proteoglycan Biosynthetic Process (GO:0015012),0.2937639454320363,0.5980665077405583,1,UGDH
top300_raw,GO_Biological_Process_2023,Hepaticobiliary System Development (GO:0061008),0.2937639454320363,0.5980665077405583,1,GFER
top300_raw,GO_Biological_Process_2023,Positive Regulation Of Protein Targeting To Membrane (GO:0090314),0.2937639454320363,0.5980665077405583,1,ERBB2
top300_raw,GO_Biological_Process_2023,Potassium Ion Homeostasis (GO:0055075),0.2937639454320363,0.5980665077405583,1,SLC12A2
top300_raw,GO_Biological_Process_2023,Protein N-linked Glycosylation Via Asparagine (GO:0018279),0.2937639454320363,0.5980665077405583,1,DAD1
top300_raw,GO_Biological_Process_2023,Microtubule Nucleation (GO:0007020),0.2937639454320363,0.5980665077405583,1,TUBGCP2
top300_raw,GO_Biological_Process_2023,Regulation Of Anatomical Structure Morphogenesis (GO:0022603),0.2973324630561287,0.6044280816155929,3,ERBB2;DAG1;PDZD8
top300_raw,GO_Biological_Process_2023,Phosphate-Containing Compound Metabolic Process (GO:0006796),0.2985021426170186,0.6059015175028007,4,G6PC3;ACP6;PLPP2;GALK2
top300_raw,GO_Biological_Process_2023,Positive Regulation Of Secretion By Cell (GO:1903532),0.29945009242395,0.6069211694663986,2,SLC12A2;ANG
top300_raw,GO_Biological_Process_2023,Regulation Of Endoplasmic Reticulum Stress-Induced Intrinsic Apoptotic Signaling Pathway (GO:1902235),0.3043696664494129,0.6073114571756157,1,TMBIM6
top300_raw,GO_Biological_Process_2023,Negative Regulation Of Ion Transmembrane Transporter Activity (GO:0032413),0.3043696664494129,0.6073114571756157,1,CALM2
top300_raw,GO_Biological_Process_2023,Outflow Tract Septum Morphogenesis (GO:0003148),0.3043696664494129,0.6073114571756157,1,PARVA
top300_raw,GO_Biological_Process_2023,Peroxisome Organization (GO:0007031),0.3043696664494129,0.6073114571756157,1,PEX2
top300_raw,GO_Biological_Process_2023,Regulation Of Ryanodine-Sensitive Calcium-Release Channel Activity (GO:0060314),0.3043696664494129,0.6073114571756157,1,CALM2
top300_raw,GO_Biological_Process_2023,Secondary Alcohol Biosynthetic Process (GO:1902653),0.3043696664494129,0.6073114571756157,1,ACLY
top300_raw,GO_Biological_Process_2023,Gliogenesis (GO:0042063),0.3043696664494129,0.6073114571756157,1,METRN
top300_raw,GO_Biological_Process_2023,Positive Regulation Of Peptidyl-Threonine Phosphorylation (GO:0010800),0.3043696664494129,0.6073114571756157,1,CALM2
top300_raw,GO_Biological_Process_2023,Iron Ion Transport (GO:0006826),0.3043696664494129,0.6073114571756157,1,RAB11B
top300_raw,GO_Biological_Process_2023,Negative Regulation Of Cell Junction Assembly (GO:1901889),0.3043696664494129,0.6073114571756157,1,DMTN
top300_raw,GO_Biological_Process_2023,Gland Development (GO:0048732),0.3049934190221154,0.6073114571756157,2,FADD;GFER
top300_raw,GO_Biological_Process_2023,Regulation Of Cell Cycle G1/S Phase Transition (GO:1902806),0.3049934190221154,0.6073114571756157,2,PBRM1;PEX2
top300_raw,GO_Biological_Process_2023,Regulation Of DNA Repair (GO:0006282),0.30552524808998327,0.6074823181000836,3,BABAM2;PBRM1;TAF6
top300_raw,GO_Biological_Process_2023,Protein Modification By Small Protein Conjugation (GO:0032446),0.30623433472452305,0.6080046120915458,7,RANBP2;DDB1;CUL4A;GPS1;MAGEF1;TMEM129;FBXO25
top300_raw,GO_Biological_Process_2023,Negative Regulation Of Phosphorylation (GO:0042326),0.3105286436788872,0.6081989583225277,2,TRAF3IP1;DNAJC10
top300_raw,GO_Biological_Process_2023,Negative Regulation Of Intracellular Protein Transport (GO:0090317),0.31481664142245375,0.6081989583225277,1,DMTN
top300_raw,GO_Biological_Process_2023,Negative Regulation Of Lipid Biosynthetic Process (GO:0051055),0.31481664142245375,0.6081989583225277,1,ERLIN2
top300_raw,GO_Biological_Process_2023,Negative Regulation Of Protein Localization To Membrane (GO:1905476),0.31481664142245375,0.6081989583225277,1,DMTN
top300_raw,GO_Biological_Process_2023,Activation Of Protein Kinase B Activity (GO:0032148),0.31481664142245375,0.6081989583225277,1,ANG
top300_raw,GO_Biological_Process_2023,Negative Regulation Of Response To Endoplasmic Reticulum Stress (GO:1903573),0.31481664142245375,0.6081989583225277,1,TMBIM6
top300_raw,GO_Biological_Process_2023,Regulation Of Lysosomal Lumen pH (GO:0035751),0.31481664142245375,0.6081989583225277,1,TMEM9
top300_raw,GO_Biological_Process_2023,Regulation Of Platelet Aggregation (GO:0090330),0.31481664142245375,0.6081989583225277,1,DMTN
top300_raw,GO_Biological_Process_2023,Organophosphate Ester Transport (GO:0015748),0.31481664142245375,0.6081989583225277,1,PCTP
top300_raw,GO_Biological_Process_2023,Osteoclast Differentiation (GO:0030316),0.31481664142245375,0.6081989583225277,1,SLC4A2
top300_raw,GO_Biological_Process_2023,Cholesterol Biosynthetic Process (GO:0006695),0.31481664142245375,0.6081989583225277,1,ACLY
top300_raw,GO_Biological_Process_2023,Ribonucleoside Bisphosphate Metabolic Process (GO:0033875),0.31481664142245375,0.6081989583225277,1,ACLY
top300_raw,GO_Biological_Process_2023,Sodium Ion Homeostasis (GO:0055078),0.31481664142245375,0.6081989583225277,1,SLC12A2
top300_raw,GO_Biological_Process_2023,Inner Ear Morphogenesis (GO:0042472),0.31481664142245375,0.6081989583225277,1,TTC39C
top300_raw,GO_Biological_Process_2023,Purine Nucleoside Bisphosphate Metabolic Process (GO:0034032),0.31481664142245375,0.6081989583225277,1,ACLY
top300_raw,GO_Biological_Process_2023,Purine Ribonucleotide Catabolic Process (GO:0009154),0.31481664142245375,0.6081989583225277,1,SUCLG2
top300_raw,GO_Biological_Process_2023,Mitotic Cell Cycle Checkpoint Signaling (GO:0007093),0.31481664142245375,0.6081989583225277,1,BABAM2
top300_raw,GO_Biological_Process_2023,Regulation Of Cell Cycle Phase Transition (GO:1901987),0.31481664142245375,0.6081989583225277,1,DDB1
top300_raw,GO_Biological_Process_2023,Regulation Of Cell Size (GO:0008361),0.31481664142245375,0.6081989583225277,1,DEPTOR
top300_raw,GO_Biological_Process_2023,Wnt Signaling Pathway (GO:0016055),0.3160547646719879,0.6097260474266962,2,LRP5;FZD8
top300_raw,GO_Biological_Process_2023,Epithelial Cell Differentiation (GO:0030855),0.31783059930966395,0.6122846906078674,3,GSTK1;CPT1A;ANXA4
top300_raw,GO_Biological_Process_2023,Chloride Transport (GO:0006821),0.32157081198801113,0.6183408886064048,2,SLC12A2;CLCN4
top300_raw,GO_Biological_Process_2023,Regulation Of Fatty Acid Biosynthetic Process (GO:0042304),0.32510723861692825,0.6183408886064048,1,ERLIN2
top300_raw,GO_Biological_Process_2023,Regulation Of Myeloid Cell Differentiation (GO:0045637),0.32510723861692825,0.6183408886064048,1,PEX2
top300_raw,GO_Biological_Process_2023,Regulation Of Nucleotide-Excision Repair (GO:2000819),0.32510723861692825,0.6183408886064048,1,PBRM1
top300_raw,GO_Biological_Process_2023,Organelle Membrane Fusion (GO:0090174),0.32510723861692825,0.6183408886064048,1,STX7
top300_raw,GO_Biological_Process_2023,Regulation Of Reactive Oxygen Species Biosynthetic Process (GO:1903426),0.32510723861692825,0.6183408886064048,1,CYBA
top300_raw,GO_Biological_Process_2023,Response To Glucocorticoid (GO:0051384),0.32510723861692825,0.6183408886064048,1,GOT1
top300_raw,GO_Biological_Process_2023,Positive Regulation Of Monooxygenase Activity (GO:0032770),0.32510723861692825,0.6183408886064048,1,POR
top300_raw,GO_Biological_Process_2023,Positive Regulation Of Nuclear Division (GO:0051785),0.32510723861692825,0.6183408886064048,1,LRP5
top300_raw,GO_Biological_Process_2023,Regulation Of Innate Immune Response (GO:0045088),0.3270758464855492,0.6183408886064048,2,TKFC;FADD
top300_raw,GO_Biological_Process_2023,Negative Regulation Of Protein Modification Process (GO:0031400),0.3270758464855492,0.6183408886064048,2,TRAF3IP1;DNAJC10
top300_raw,GO_Biological_Process_2023,Positive Regulation Of Tumor Necrosis Factor Production (GO:0032760),0.3270758464855492,0.6183408886064048,2,CYBA;FADD
top300_raw,GO_Biological_Process_2023,Proteolysis Involved In Protein Catabolic Process (GO:0051603),0.3270758464855492,0.6183408886064048,2,DDB1;OMA1
top300_raw,GO_Biological_Process_2023,Protein Ubiquitination (GO:0016567),0.3273302354517018,0.6183408886064048,8,DDB1;CUL4A;BABAM2;MAGEF1;TMEM129;FBXO25;PEX2;FANCF
top300_raw,GO_Biological_Process_2023,Regulation Of Cell Differentiation (GO:0045595),0.32894172652804693,0.6186859861980468,4,PBRM1;DAG1;OCIAD1;RBBP7
top300_raw,GO_Biological_Process_2023,Cellular Response To UV (GO:0034644),0.33256895940929876,0.6186859861980468,2,DDB1;CUL4A
top300_raw,GO_Biological_Process_2023,Protein Import Into Nucleus (GO:0006606),0.33256895940929876,0.6186859861980468,2,RANBP2;SEC13
top300_raw,GO_Biological_Process_2023,Regulation Of Insulin Secretion Involved In Cellular Response To Glucose Stimulus (GO:0061178),0.3352437911543192,0.6186859861980468,1,LRP5
top300_raw,GO_Biological_Process_2023,Activation Of Phospholipase C Activity (GO:0007202),0.3352437911543192,0.6186859861980468,1,ANG
top300_raw,GO_Biological_Process_2023,Cardiac Muscle Cell Differentiation (GO:0055007),0.3352437911543192,0.6186859861980468,1,CBY1
top300_raw,GO_Biological_Process_2023,Cell Surface Receptor Signaling Pathway Involved In Cell-Cell Signaling (GO:1905114),0.3352437911543192,0.6186859861980468,1,LRP5
top300_raw,GO_Biological_Process_2023,Cellular Response To Epidermal Growth Factor Stimulus (GO:0071364),0.3352437911543192,0.6186859861980468,1,ERBB2
top300_raw,GO_Biological_Process_2023,Positive Regulation Of TORC1 Signaling (GO:1904263),0.3352437911543192,0.6186859861980468,1,SEC13
top300_raw,GO_Biological_Process_2023,Positive Regulation Of Calcium Ion Transmembrane Transporter Activity (GO:1901021),0.3352437911543192,0.6186859861980468,1,CALM2
top300_raw,GO_Biological_Process_2023,Positive Regulation Of Nitric Oxide Biosynthetic Process (GO:0045429),0.3352437911543192,0.6186859861980468,1,DDAH1
top300_raw,GO_Biological_Process_2023,Positive Regulation Of Response To Wounding (GO:1903036),0.3352437911543192,0.6186859861980468,1,DMTN
top300_raw,GO_Biological_Process_2023,Protein Quality Control For Misfolded Or Incompletely Synthesized Proteins (GO:0006515),0.3352437911543192,0.6186859861980468,1,OMA1
top300_raw,GO_Biological_Process_2023,Monoubiquitinated Histone H2A Deubiquitination (GO:0035522),0.3352437911543192,0.6186859861980468,1,TAF6
