gene,rho_pb,p_pb,pct_rank_pb,rho_pb_sample_centered,p_pb_sample_centered,detect_frac_epi,bulk_rho_TCGA,on_19p13_3
UBTD2,0.36226891014795903,0.005197899135041223,0.6412305516265913,0.2645113660832385,0.04480291850403862,0.20173844718362538,-0.1529971206391969,False
ZNF282,0.36226891014795903,0.005197899135041223,0.6412305516265913,0.22009289735150267,0.09689132137358906,0.1459018808623467,0.2443985866458575,False
ARMC1,0.3622073887231228,0.005206097633549415,0.640983026874116,0.38257098034390474,0.003038719875775789,0.2995138240927142,-0.1040368898181127,False
MMGT1,0.3622073887231228,0.005206097633549415,0.640983026874116,0.257559445076748,0.05095209241315159,0.2680351618131017,-0.0021866142187771,False
HINFP,0.36218219854476963,0.005209457817594363,0.6408769448373409,0.3193884770371282,0.014532644914149637,0.1133428276776466,0.1136800922717672,False
SEC24D,0.36214586729828663,0.005214307494974597,0.6408062234794908,0.18139592112953337,0.17296664573246046,0.19952855669597583,-0.117313234080582,False
ANXA6,0.36196687024599156,0.005238258897396238,0.6407355021216408,0.304500292226768,0.02012497614354549,0.1404508176594778,0.1061921014139444,False
ZNF302,0.36196130302377805,0.005239005389118533,0.6406647807637906,0.25934356639699774,0.04931194850138508,0.25065068997693507,-0.1044581099634855,False
NUP210,0.36178230313275317,0.005263056812594774,0.6405940594059406,0.32307976252730014,0.013373223970879505,0.150960074645189,0.1413153449035077,False
STX8,0.36171521732443324,0.005272095799489892,0.6405233380480905,0.3702666953766649,0.004224036658949339,0.3569709767715701,0.2743717999723751,False
UQCC3,0.36165369589959706,0.005280397041544338,0.6404526166902405,0.35224091789965856,0.006693990716344146,0.4767961498796114,0.3177688082232373,False
CASTOR3,0.36159217447476083,0.005288709766015193,0.6403818953323904,0.4437232766310868,0.00048521405149198156,0.08780631537592566,,
FOXO1,0.36153065304992466,0.005297033986238863,0.6402758132956152,0.23830323910301762,0.07163893354558291,0.25065068997693507,-0.1522562076256428,False
SLC25A12,0.36153065304992466,0.005297033986238863,0.6402758132956152,0.30573072072349194,0.019602193436463522,0.19118008152041086,-0.1459119333508842,False
SYCE3,0.361524878179777,0.00529781595169936,0.6401697312588401,0.2085217674610226,0.1162275922395567,0.020134557776359193,0.122657818839921,False
GMFB,0.3614691316250884,0.005305369715563585,0.6400990099009901,0.32529453382140333,0.0127164762027071,0.270736139075783,-0.1170045203249345,False
ACTR6,0.36140761020025225,0.005313716967349338,0.64002828854314,0.4041650004614107,0.001652717934093722,0.36875705937236103,-0.0573121479748259,False
EPHB2,0.36132532209481355,0.0053248998870582594,0.63995756718529,0.3663964809637125,0.004673118494112949,0.08967244512105142,-0.137528141354303,False
CD8B,0.3613093815822067,0.005327068585075781,0.6398868458274399,0.14835891599249437,0.26638063934035106,0.16682217747876246,0.077916990825948,False
SPON2,0.36128456735057984,0.005330446091802763,0.6398161244695898,0.45239779753299086,0.0003633824388495571,0.21656926778962904,-0.0159754351211185,False
DMD,0.3612726716459345,0.005332065903111876,0.6397454031117398,0.5484327417022978,8.317995290096494e-06,0.05785002209890621,-0.0823558578287564,False
KCNK15,0.36124891408976845,0.005335302210233632,0.6396746817538896,0.30225189324563273,0.02111087274037097,0.07493984187005857,-0.0125787574241822,False
LYPD6B,0.36122860179303806,0.005338070564675527,0.6396039603960396,0.20348211264572888,0.12551834812288298,0.18071993321220298,0.0402815375007525,False
SARM1,0.3611863198037386,0.005343837206791612,0.6395332390381895,0.2583939585337239,0.050179475080962196,0.05853754358395264,0.1029625895594542,False
NWD1,0.36117532294465904,0.005345337913226859,0.6394625176803395,0.3606533088773175,0.005417002761588335,0.03255905318469825,-0.0501040654591216,False
GPN2,0.3611055570508791,0.0053548672706169075,0.6393917963224894,0.4006582792457473,0.001829575044746888,0.1626970485684833,0.1001079022457597,False
ARMC7,0.36110000307607126,0.005355626531617739,0.6392857142857142,0.32154172690639515,0.01384627299755955,0.10489613514707737,0.2904192486273158,False
NFX1,0.36110000307607126,0.005355626531617739,0.6392857142857142,0.3751268879387247,0.003714290124489567,0.31709473063889404,-0.1047442752191984,False
BORA,0.36106325802527056,0.005360652178889005,0.6391796322489391,0.29305730720723494,0.02557936429711797,0.06831017040711179,-0.0261692459710789,False
UBASH3B,0.360955994678703,0.005375346368258871,0.6391089108910891,0.16352646232919954,0.21999311071284802,0.07366301625497253,0.0408647290697385,False
AREL1,0.3609154388015626,0.005380911397319714,0.639038189533239,0.3466424682395644,0.007683158615952697,0.1383391445268349,-0.1951758015637561,False
HGH1,0.36075306925263506,0.005403242271211846,0.638967468175389,0.301731828109139,0.021344654566630226,0.09227520502872683,0.2480469575462509,False
PHF20,0.36073087452705405,0.005406301052176438,0.6388613861386139,0.3942600510627826,0.0021963185248434153,0.4197318666207819,-0.0650031933870325,False
RBM14,0.36073087452705405,0.005406301052176438,0.6388613861386139,0.48186656002953027,0.00012822419229246382,0.29995580219024387,0.197784816477641,False
CTBS,0.36066935310221787,0.005414787619865806,0.6387553041018388,0.40853302162478083,0.001453905427738495,0.3499484358885988,-0.2729787512853234,False
SAXO2,0.36061744454726835,0.005421957238923244,0.6386845827439886,0.3339434302192984,0.010410714977038122,0.03373766144477784,-0.0447865152887092,False
LEKR1,0.36061095262054643,0.0054228544912828715,0.6386138613861386,0.34481803984418746,0.008031933855882457,0.030840249472082176,-0.0330296565898875,False
CAPN13,0.36054937813875343,0.005431371216192211,0.6385431400282885,0.17577482138223824,0.18689415108569055,0.07960516623287298,-0.067490847788181,False
AZIN2,0.3604878036569605,0.005439899684933272,0.6384724186704385,0.28809622776047933,0.02830445507639033,0.02568383833423395,0.0593068048067263,False
HRH1,0.36048478882770923,0.005440317560334584,0.6384016973125884,0.4165308068534867,0.0011446471197994927,0.18342091047488576,-0.1453037141275206,False
TXNRD3,0.36044544320227895,0.005445773710909553,0.6383309759547383,0.34713997881584213,0.007590371747149859,0.05210430683101819,-0.0282144303316282,False
SLC7A11,0.3603816920851995,0.0054546244290851285,0.6382602545968883,0.3116267950670086,0.017254312129863048,0.04105485439277199,0.19859750691507,False
PIGC,0.36036174597803683,0.0054573961872160836,0.6381895332390382,0.32129564120705034,0.013923279122644273,0.2442174532240001,-0.0821702754104476,False
STRAP,0.36030022455320065,0.005465953141310331,0.6381188118811881,0.4962010520163647,7.457950883534995e-05,0.5015469233412724,0.1117452893114208,False
NT5C2,0.3602387031283645,0.005474521873949194,0.637906647807638,0.31821956996524037,0.014917321471801536,0.33698374502772876,-0.2944288677465549,False
POLR3GL,0.3602387031283645,0.005474521873949194,0.637906647807638,0.42212925651358085,0.0009648086522537692,0.313264253793637,-0.0694590603060221,False
CCDC117,0.3602387031283645,0.005474521873949194,0.637906647807638,0.3497185394813744,0.007124955572694174,0.2513873201394845,-0.0102110468760883,False
DNAJC2,0.3602387031283645,0.005474521873949194,0.637906647807638,0.40115045064443694,0.0018037738601590467,0.4058832195648525,0.0550861033949068,False
MYBBP1A,0.3602387031283645,0.005474521873949194,0.637906647807638,0.32178781260573996,0.013769632976212278,0.16515248244364947,0.2693511580602623,False
ITGB3BP,0.36017718170352825,0.005483102398729237,0.6376944837340877,0.3638684671937002,0.004988683491176739,0.32834061778714874,0.1449906323378544,False
CDH26,0.3601198072823227,0.005491115170639764,0.6376237623762376,0.4582846263287726,0.00029732417490962055,0.05313558905858783,-0.1840928006535522,False
ANKRD10,0.3601156602786921,0.005491694729258875,0.6375530410183875,0.26900243009628105,0.041164421349232615,0.36615429946468636,0.0265300219700305,False
COLCA2,0.3600762919418516,0.005497199270865907,0.6374823196605375,0.46113383985973116,0.0002694574604204224,0.07965427491037629,,
PPM1A,0.35999261742901967,0.005508914862060218,0.6373762376237624,0.3464579039650558,0.007717830893581651,0.3263271620095136,-0.3018804976725462,False
TRIP4,0.35999261742901967,0.005508914862060218,0.6373762376237624,0.43184964163770034,0.0007120388304570155,0.19240779845799394,-0.1568901014446386,False
UIMC1,0.35993109600418344,0.005517542691608263,0.6372701555869873,0.37684948783413824,0.003547139402678776,0.21529244217454263,0.1106654404690088,False
PHF7,0.3599249365744411,0.0055184071494698604,0.6371994342291372,0.3163124057953182,0.015563686657355809,0.052398958896038086,0.0752550872839445,False
DENR,0.35986957457934726,0.005526182381458632,0.6371287128712871,0.3451044326186595,0.007976288268964106,0.5648971173205237,0.1149966413360045,False
NPM2,0.3598172351456955,0.00553354195646075,0.637057991513437,0.3166751274496929,0.015438941334344126,0.07331925551244936,-0.021087215472757,False
METTL23,0.35974653172967486,0.005543497396750017,0.636987270155587,0.37672644498446584,0.003558854069975781,0.3498011098560889,0.0890354082281955,False
NSUN5,0.3596850103048387,0.0055521727495626665,0.636916548797737,0.4053954289581347,0.0015943891392987675,0.23110543633061276,0.3321819038253353,False
TUBE1,0.35962348888000245,0.00556086001742094,0.6368458274398868,0.411670614291427,0.001324621286570821,0.1566075725580712,-0.0310553052134257,False
RASSF4,0.3596110804105456,0.005562613627758772,0.6367751060820368,0.2370263366632829,0.07321828965793883,0.04503265727054062,0.032320382309226,False
RNLS,0.3595674977738927,0.005568776732621732,0.6367043847241867,0.2710941585407118,0.039554877820033495,0.10848106860481896,-0.1379630558765994,False
MCMBP,0.3595619674551663,0.005569559214040441,0.6365983026874116,0.28819711464517517,0.02824670697878214,0.326228944654507,-0.1625383235957656,False
SMARCD2,0.3595619674551663,0.005569559214040441,0.6365983026874116,0.3945061367621274,0.002181083435423729,0.34263124294060776,0.2056935552609428,False
USF2,0.35950044603033005,0.0055782703531487825,0.6364568599717114,0.26500353748192806,0.044391735460166365,0.462112655306126,0.0859129722346507,False
NSMCE3,0.35950044603033005,0.0055782703531487825,0.6364568599717114,0.3859546587098957,0.0027694636634620655,0.2636644895153084,-0.1128924294887157,False
FMO3,0.35940886629869156,0.00559125975438077,0.6363507779349363,0.4755103252714227,0.00016182379658774584,0.022295339586505116,-0.1737562613406558,False
SNTA1,0.35931899347892376,0.005604032853514205,0.6362800565770863,0.23280423291438176,0.07863857935022413,0.07489073319255526,0.1061321294874171,False
SPRY2,0.35931588175582146,0.00560447556286165,0.6362093352192362,0.26014334491986835,0.048590832977507895,0.21170750871680002,-0.0625632331951697,False
ZNF275,0.35922912473295565,0.005616830973703523,0.6361386138613861,0.22636808268479497,0.08750696517376304,0.05652408780631667,-0.0601596339351382,False
BCAS1,0.35918656590363274,0.005622900679371996,0.636067892503536,0.3359377403180658,0.00993360690067596,0.13647301478170862,-0.2494528742254118,False
ADI1,0.3591313174813129,0.005630788750313739,0.6359618104667609,0.2984096711679842,0.02289038998849184,0.6529489760839328,0.1323115281862151,False
SNW1,0.3591313174813129,0.005630788750313739,0.6359618104667609,0.3417822756775047,0.008642880805018557,0.5621961400578425,-0.0736439910608774,False
SLC49A3,0.359057218757892,0.005641383410148566,0.6358557284299858,0.25399510900154265,0.05436189179209171,0.06644404066198603,0.127371163656068,False
SLU7,0.3590082746316405,0.005648391046865657,0.6357496463932107,0.29250361438370914,0.02587211594620811,0.4126602170603073,-0.0446618492367156,False
SLC2A11,0.3590082746316405,0.005648391046865657,0.6357496463932107,0.2891199360177182,0.02772304877823191,0.09232431370623014,0.1224222991678305,False
MCMDC2,0.35894938710812424,0.005656832464697678,0.6356435643564357,0.4146979207080841,0.0012097606571234783,0.023277513136571445,-0.0500427949278861,False
IDH2,0.35894675320680425,0.005657210288086568,0.6355728429985855,0.49189455227783074,8.798848762670292e-05,0.5314541079407794,0.040133260454063,False
VDAC1,0.3588852317819681,0.005666041609729754,0.6355021216407355,0.35488633916761514,0.006266663196307735,0.7270048617589026,0.2879887328333311,False
SPRY3,0.3588748431806803,0.005667534073302502,0.6354314002828855,0.3247869124739324,0.012864496134215204,0.0126700387958552,-0.0198481104711218,False
PELI2,0.35885999050647893,0.005669668460651109,0.6353606789250353,0.34424313267095263,0.008144658651503421,0.08485979472572709,-0.1677865754967458,False
SMUG1,0.35879846813539945,0.00567851697886971,0.6352899575671853,0.36694453843551017,0.004607072073066061,0.2660708147129699,0.104304638497963,False
MYCN,0.3587608451320046,0.005683934114420274,0.6352192362093352,0.26965520635150564,0.0406564300187499,0.0225408829740217,-0.1160104974482416,False
AXIN2,0.3586612121102134,0.005698301649857263,0.6351485148514852,0.15284998000553693,0.2520118024284293,0.05760447871138963,-0.0126831180207376,False
MFSD14B,0.35863914608262326,0.005701487977889994,0.6350424328147101,0.39044572272293826,0.002444904191214383,0.31817512154396654,,
COQ10A,0.35863914608262326,0.005701487977889994,0.6350424328147101,0.4340028915069673,0.0006648800878356538,0.09659676864901806,0.2221527796633781,False
FXR1,0.3585776246577871,0.005710379909773153,0.634936350777935,0.33599926174290196,0.009919195238851805,0.6143986642438457,-0.0428929135141069,False
TSHZ2,0.3584545818081147,0.0057282002787440965,0.6348656294200848,0.287212771847796,0.028814389419689945,0.35053774001863836,-0.1401810727183219,False
PAM16,0.35844181517788015,0.005730052067922685,0.6347949080622348,0.059648691164053844,0.6564799140519681,0.07670775426017772,0.3811832177771901,False
AGRN,0.3583315389584423,0.005746069414256792,0.6346888260254597,0.3027776923313544,0.020876723140804406,0.49648872955843293,-0.0602739111494659,False
SLC16A3,0.3583315389584423,0.005746069414256792,0.6346888260254597,0.25971269494601495,0.0489780479317498,0.3759760349653455,0.1460280994447874,False
SMIM10,0.3582266848272794,0.005761335627835704,0.6345827439886845,0.301996493634614,0.021225408411948216,0.022737317684034964,-0.0816517779669281,False
INPP5E,0.35816901042964355,0.0057697478754525095,0.6345120226308345,0.43172659878802794,0.0007148227499588259,0.09330648725629632,0.0952285721369012,False
ERBIN,0.3581469746839337,0.005772964799168763,0.6343705799151343,0.28136823648835707,0.03238527900681674,0.5061140303490789,-0.2482903869015646,False
ATP6AP2,0.3581469746839337,0.005772964799168763,0.6343705799151343,0.4642099111015411,0.0002420618079177789,0.6248097038745444,-0.1557644472725168,False
ZNF618,0.3581469746839337,0.005772964799168763,0.6343705799151343,0.22544526131225198,0.08884043862095696,0.14320090359966392,0.089100102353662,False
DENND2B,0.35808545325909746,0.005781954431864885,0.6342291371994342,0.31514349872343045,0.01597157822505821,0.38294946717081346,-0.1783439956650214,False
SEMA3E,0.3580459600095011,0.005787731732414792,0.6341584158415842,0.24787363307913654,0.060648517998062826,0.08245346952806493,-0.0072889501725372,False
CTSE,0.3580116530491471,0.005792754461313413,0.634087694483734,0.19082718878028254,0.15132029558538485,0.1128517409026135,-0.0985063684755442,False
NEU3,0.3579844347994299,0.0057967420829740345,0.634016973125884,0.333538404749454,0.010509997627624631,0.04861759072828272,-0.1231706496447135,False
ST3GAL1,0.35796241040942506,0.005799970537921067,0.6339108910891089,0.2541142452859208,0.05424500294489267,0.19908657859844592,-0.1367460271550049,False
SORL1,0.35796241040942506,0.005799970537921067,0.6339108910891089,0.11772124642406719,0.37881193040781835,0.5108284633893952,-0.105094662380484,False
CEBPB,0.3579008889845889,0.005808997039348609,0.6338048090523338,0.5181642006828878,3.0977982411883985e-05,0.6709718607276423,0.0607055201325048,False
